state,action,value
"[0.1, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",4,0.14227534707937944
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",0,0.622603964674001
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",1,0.505398996805533
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",2,2.8531508033414563
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",3,0.5194280949809361
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",4,0.4578939453921117
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",0,-1.0675177354164562
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",1,-1.0678031851560266
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",2,-0.9877609973069932
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",3,-1.0677053021146932
"[1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",4,-1.0676808076025057
"[0.5, 0.8, 0.1, 0.6, 0.7, 0.5, 0.1]",0,0.939445732077642
"[0.5, 0.8, 0.1, 0.6, 0.7, 0.5, 0.1]",1,0.0
"[0.5, 0.8, 0.1, 0.6, 0.7, 0.5, 0.1]",2,0.0
"[0.5, 0.8, 0.1, 0.6, 0.7, 0.5, 0.1]",3,0.0
"[0.5, 0.8, 0.1, 0.6, 0.7, 0.5, 0.1]",4,0.0
"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0.00014529396766664246
"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",1,-0.003079101286968068
"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",2,0.6639839816224273
"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",3,0.0
"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",4,0.0
"[0.2, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,3.141247911704115
"[0.2, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",1,0.0856965408468103
"[0.2, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",2,0.36149396477457735
"[0.2, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",3,0.5770541846834498
"[0.2, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",4,0.36353040865318764
"[1.0, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",0,-0.0013331482894781905
"[1.0, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",1,-0.0013331482894781905
"[1.0, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",2,-0.0013331482894781905
"[1.0, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",3,-0.001012664908749986
"[1.0, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",4,-0.0009999999999999432
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",0,-0.008866535105012572
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",1,-0.0038872118352779837
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",2,-0.0039061902361327405
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",3,-0.0038979023206103837
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 0.0]",4,-0.003968515247499774
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 1.0]",0,-0.008866535105012572
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 1.0]",1,-0.00659653243044073
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 1.0]",2,-0.005937719355678046
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 1.0]",3,-0.006113376912315207
"[0.2, 0.2, 1.0, 0.1, 0.0, 0.0, 1.0]",4,-0.005767493335635384
"[0.2, 0.2, 1.0, 0.1, 0.0, 1.0, 1.0]",0,-0.01546907123685946
"[0.2, 0.2, 1.0, 0.1, 0.0, 1.0, 1.0]",1,-0.00948632159231303
"[0.2, 0.2, 1.0, 0.1, 0.0, 1.0, 1.0]",2,-0.010299975418454387
"[0.2, 0.2, 1.0, 0.1, 0.0, 1.0, 1.0]",3,-0.012757922459822903
"[0.2, 0.2, 1.0, 0.1, 0.0, 1.0, 1.0]",4,-0.009531455633771835
"[0.2, 0.2, 0.1, 0.1, 0.0, 1.0, 1.0]",0,-0.008866535105012572
"[0.2, 0.2, 0.1, 0.1, 0.0, 1.0, 1.0]",1,0.0
"[0.2, 0.2, 0.1, 0.1, 0.0, 1.0, 1.0]",2,0.0
"[0.2, 0.2, 0.1, 0.1, 0.0, 1.0, 1.0]",3,0.0
"[0.2, 0.2, 0.1, 0.1, 0.0, 1.0, 1.0]",4,0.0
"[1.0, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",0,-0.008866535105012572
"[1.0, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",1,-0.008866535105012572
"[1.0, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",2,-0.008866535105012572
"[1.0, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",3,-0.002899351996608745
"[1.0, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",4,0.0
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",0,-0.008866535105012572
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",1,-0.002899351996608745
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",2,-0.002899351996608745
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",3,-0.002899351996608745
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 1.0]",4,-0.002899351996608745
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 0.1]",0,-0.008866535105012572
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 0.1]",1,-0.0015111286553823194
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 0.1]",2,0.0
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 0.1]",3,-0.008866535105012572
"[0.2, 0.2, 0.1, 0.1, 1.0, 1.0, 0.1]",4,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",0,-0.008866535105012572
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",1,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",2,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",3,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",4,0.0
"[1.0, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",0,-0.016946915762340895
"[1.0, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",1,0.0
"[1.0, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",2,0.0
"[1.0, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",3,0.0
"[1.0, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",4,-0.008866535105012572
"[0.0, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",0,0.0
"[0.0, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",1,0.0
"[0.0, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",2,-0.008866535105012572
"[0.0, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",3,0.0
"[0.0, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",4,0.0
"[0.0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.0]",0,-0.008866535105012572
"[0.0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.0]",1,0.4731138097464626
"[0.0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.0]",2,0.0
"[0.0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.0]",3,0.0
"[0.0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.0]",4,0.0
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",0,0.2768310688799299
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",1,0.0
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",2,0.0
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",3,0.016229065411904574
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",4,0.016229065411904574
"[0.2, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",0,-0.008866535105012572
"[0.2, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",1,-0.0038726141881988757
"[0.2, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",2,-0.0013331482894781905
"[0.2, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",3,-0.006198105420899264
"[0.2, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",4,-0.0014917216686520553
"[0.2, 1.0, 0.0, 0.0, 1.0, 0.2, 0.2]",0,-0.005507399854170967
"[0.2, 1.0, 0.0, 0.0, 1.0, 0.2, 0.2]",1,-0.004957141369010227
"[0.2, 1.0, 0.0, 0.0, 1.0, 0.2, 0.2]",2,-0.0027107902992655414
"[0.2, 1.0, 0.0, 0.0, 1.0, 0.2, 0.2]",3,-0.008866535105012572
"[0.2, 1.0, 0.0, 0.0, 1.0, 0.2, 0.2]",4,0.05260112150979776
"[0.2, 1.0, 1.0, 0.0, 1.0, 0.2, 0.2]",0,-0.009628507360085758
"[0.2, 1.0, 1.0, 0.0, 1.0, 0.2, 0.2]",1,-0.0009999999999999432
"[0.2, 1.0, 1.0, 0.0, 1.0, 0.2, 0.2]",2,0.0
"[0.2, 1.0, 1.0, 0.0, 1.0, 0.2, 0.2]",3,0.0
"[0.2, 1.0, 1.0, 0.0, 1.0, 0.2, 0.2]",4,0.0
"[0.2, 0.2, 0.1, 0.1, 0.2, 0.2, 0.2]",0,-0.02431084663206852
"[0.2, 0.2, 0.1, 0.1, 0.2, 0.2, 0.2]",1,-0.04618041953711764
"[0.2, 0.2, 0.1, 0.1, 0.2, 0.2, 0.2]",2,0.12396036102793186
"[0.2, 0.2, 0.1, 0.1, 0.2, 0.2, 0.2]",3,-0.02431084663206852
"[0.2, 0.2, 0.1, 0.1, 0.2, 0.2, 0.2]",4,-0.020902497991330735
"[0.2, 0.2, 0.1, 1.0, 0.2, 0.2, 0.2]",0,-0.009530945237905961
"[0.2, 0.2, 0.1, 1.0, 0.2, 0.2, 0.2]",1,-0.009648222345650943
"[0.2, 0.2, 0.1, 1.0, 0.2, 0.2, 0.2]",2,-0.011228787828314556
"[0.2, 0.2, 0.1, 1.0, 0.2, 0.2, 0.2]",3,-0.008942252914696172
"[0.2, 0.2, 0.1, 1.0, 0.2, 0.2, 0.2]",4,-0.008321288497493168
"[0.2, 0.2, 1.0, 0.1, 0.2, 0.2, 0.2]",0,-0.04941266565185394
"[0.2, 0.2, 1.0, 0.1, 0.2, 0.2, 0.2]",1,0.14323650559580808
"[0.2, 0.2, 1.0, 0.1, 0.2, 0.2, 0.2]",2,-0.04862142291625919
"[0.2, 0.2, 1.0, 0.1, 0.2, 0.2, 0.2]",3,-0.056706290649445726
"[0.2, 0.2, 1.0, 0.1, 0.2, 0.2, 0.2]",4,-0.05165055942119523
"[0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2]",0,-0.20874979398463034
"[0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2]",1,-0.20860272082279727
"[0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2]",2,-0.20845313558837553
"[0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2]",3,-0.20890483668471424
"[0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2]",4,-0.20813076678565892
"[1.0, 0.5, 0.2, 0.1, 1.0, 0.2, 0.3]",0,0.7410669907451306
"[1.0, 0.5, 0.2, 0.1, 1.0, 0.2, 0.3]",1,0.6986287964901099
"[1.0, 0.5, 0.2, 0.1, 1.0, 0.2, 0.3]",2,3.559883794602586
"[1.0, 0.5, 0.2, 0.1, 1.0, 0.2, 0.3]",3,0.8108774349265584
"[1.0, 0.5, 0.2, 0.1, 1.0, 0.2, 0.3]",4,0.0
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",0,-0.008822202429488137
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",1,-0.009569049154788225
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",2,-0.007628626641410073
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",3,0.9176664752853216
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",4,0.0
"[0.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",0,0.13597907510762544
"[0.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",1,1.8837645340300895
"[0.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",2,0.07161034950697143
"[0.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",3,0.3343585377896026
"[0.0, 0.2, 0.2, 0.2, 0.2, 0.3, 0.2]",4,0.34992865872232226
"[0.1, 0.1, 1.0, 0.2, 0.2, 0.3, 0.2]",0,0.0
"[0.1, 0.1, 1.0, 0.2, 0.2, 0.3, 0.2]",1,0.0
"[0.1, 0.1, 1.0, 0.2, 0.2, 0.3, 0.2]",2,0.0
"[0.1, 0.1, 1.0, 0.2, 0.2, 0.3, 0.2]",3,0.0
"[0.1, 0.1, 1.0, 0.2, 0.2, 0.3, 0.2]",4,0.4047604840559091
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",0,0.7999988817602705
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",1,-0.0028494039509902383
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",2,-0.010471719467254875
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",3,-0.005471883133804988
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",4,-0.0057766713220003
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",0,0.8144191442599685
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",1,0.0673317337727499
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",2,0.09111633869624046
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",3,0.001910243883087413
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",4,-0.016846929618333333
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 1.0]",0,-0.005135170824559323
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 1.0]",1,0.008804712398675363
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 1.0]",2,0.3225410534556207
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 1.0]",3,-0.008734200960253994
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 1.0]",4,0.0
"[1.0, 1.0, 0.0, 0.0, 0.0, 0.1, 1.0]",0,-0.026809004315117124
"[1.0, 1.0, 0.0, 0.0, 0.0, 0.1, 1.0]",1,-0.02724852059659675
"[1.0, 1.0, 0.0, 0.0, 0.0, 0.1, 1.0]",2,-0.02802500520776347
"[1.0, 1.0, 0.0, 0.0, 0.0, 0.1, 1.0]",3,-0.026850621757275223
"[1.0, 1.0, 0.0, 0.0, 0.0, 0.1, 1.0]",4,-0.027118861999766947
"[1.0, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",0,0.26122165433105626
"[1.0, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",1,-0.008734200960253994
"[1.0, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",2,0.00047860368818376277
"[1.0, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",3,0.020588199005177325
"[1.0, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",4,-0.004803100200892234
"[0.1, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",0,-0.02226590613955691
"[0.1, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",1,-0.02200236082198197
"[0.1, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",2,-0.024873506506370536
"[0.1, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",3,-0.023605998750617124
"[0.1, 1.0, 0.0, 0.0, 0.1, 0.1, 1.0]",4,-0.02273618263197377
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 0.2]",0,-0.016330735279756675
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 0.2]",1,-0.01671299002033651
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 0.2]",2,-0.01538129050669688
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 0.2]",3,-0.016479351353316303
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 0.2]",4,-0.015992885694416422
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 1.0]",0,-0.03287771463449876
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 1.0]",1,-0.03292050258507934
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 1.0]",2,-0.03258113345752167
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 1.0]",3,-0.033697921226406025
"[0.1, 1.0, 0.0, 1.0, 0.1, 0.1, 1.0]",4,-0.03667121042716351
"[0.1, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",0,-0.02214903612424083
"[0.1, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",1,-0.021246544558848175
"[0.1, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",2,-0.0209186839060189
"[0.1, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",3,-0.02284736257318702
"[0.1, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",4,-0.028926763501936896
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",0,-0.01831747726289382
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",1,-0.01833165742482532
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",2,-0.022540938008854244
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",3,-0.02302751921823522
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 1.0]",4,-0.021901575768203944
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 0.2]",0,-0.008734200960253994
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 0.2]",1,-0.008734200960253994
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 0.2]",2,-0.008734200960253994
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 0.2]",3,-0.008734200960253994
"[1.0, 1.0, 1.0, 1.0, 0.1, 0.1, 0.2]",4,-0.0071863909104627035
"[1.0, 0.1, 1.0, 1.0, 0.1, 0.1, 0.2]",0,-0.018712364868478874
"[1.0, 0.1, 1.0, 1.0, 0.1, 0.1, 0.2]",1,-0.01631618440939278
"[1.0, 0.1, 1.0, 1.0, 0.1, 0.1, 0.2]",2,-0.024056528468501173
"[1.0, 0.1, 1.0, 1.0, 0.1, 0.1, 0.2]",3,-0.0153740574848914
"[1.0, 0.1, 1.0, 1.0, 0.1, 0.1, 0.2]",4,-0.0153740574848914
"[1.0, 0.1, 1.0, 1.0, 0.1, 1.0, 0.2]",0,-0.024521220098081168
"[1.0, 0.1, 1.0, 1.0, 0.1, 1.0, 0.2]",1,-0.031097685076095227
"[1.0, 0.1, 1.0, 1.0, 0.1, 1.0, 0.2]",2,-0.018812658695487854
"[1.0, 0.1, 1.0, 1.0, 0.1, 1.0, 0.2]",3,-0.022055971057582682
"[1.0, 0.1, 1.0, 1.0, 0.1, 1.0, 0.2]",4,-0.02010922785606513
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 1.0]",0,-0.017430258787300937
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 1.0]",1,-0.020756856120966862
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 1.0]",2,-0.029169189225285403
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 1.0]",3,-0.025366785448113716
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 1.0]",4,-0.020871835741116708
"[0.1, 0.1, 1.0, 0.1, 0.1, 1.0, 1.0]",0,-0.025366785448113716
"[0.1, 0.1, 1.0, 0.1, 0.1, 1.0, 1.0]",1,-0.03464873968588651
"[0.1, 0.1, 1.0, 0.1, 0.1, 1.0, 1.0]",2,-0.03915462005250025
"[0.1, 0.1, 1.0, 0.1, 0.1, 1.0, 1.0]",3,-0.03464873968588651
"[0.1, 0.1, 1.0, 0.1, 0.1, 1.0, 1.0]",4,-0.03188540039017302
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 0.1]",0,-0.03861715577981014
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 0.1]",1,-0.019463982692358155
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 0.1]",2,-0.017430258787300937
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 0.1]",3,-0.01912426281699965
"[0.1, 0.1, 1.0, 1.0, 0.1, 1.0, 0.1]",4,-0.022721197471279514
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 0.1]",0,-0.06692025594412028
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 0.1]",1,-0.06647179384222184
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 0.1]",2,-0.0673830450538825
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 0.1]",3,-0.06678513408764272
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 0.1]",4,-0.06665699407318927
"[0.1, 0.1, 1.0, 0.1, 0.1, 0.1, 0.1]",0,-0.008734200960253994
"[0.1, 0.1, 1.0, 0.1, 0.1, 0.1, 0.1]",1,0.0
"[0.1, 0.1, 1.0, 0.1, 0.1, 0.1, 0.1]",2,0.0
"[0.1, 0.1, 1.0, 0.1, 0.1, 0.1, 0.1]",3,0.0
"[0.1, 0.1, 1.0, 0.1, 0.1, 0.1, 0.1]",4,0.0
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 0.1]",0,-0.008734200960253994
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 0.1]",1,-0.008734200960253994
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 0.1]",2,-0.008734200960253994
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 0.1]",3,-0.012568632863770718
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 0.1]",4,-0.0034962271683321444
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.0]",0,-0.02380169420609827
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.0]",1,-0.02309624341020285
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.0]",2,-0.023711677345373158
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.0]",3,-0.02311928963260832
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.0]",4,-0.02316456342824868
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 1.0]",0,-0.008734200960253994
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 1.0]",1,-0.008734200960253994
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 1.0]",2,-0.00873420096025384
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 1.0]",3,-0.00873420096025384
"[0.1, 0.1, 0.1, 1.0, 0.1, 0.1, 1.0]",4,-0.008165802968626667
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 1.0]",0,-0.041411023138540455
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 1.0]",1,-0.04486827824725398
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 1.0]",2,-0.0422868039431227
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 1.0]",3,-0.04477583739233938
"[0.1, 0.1, 1.0, 1.0, 0.1, 0.1, 1.0]",4,-0.042169413106999745
"[0.1, 0.1, 1.0, 1.0, 1.0, 1.0, 0.1]",0,-0.06492556151180864
"[0.1, 0.1, 1.0, 1.0, 1.0, 1.0, 0.1]",1,-0.06393896712631368
"[0.1, 0.1, 1.0, 1.0, 1.0, 1.0, 0.1]",2,-0.06480826084782607
"[0.1, 0.1, 1.0, 1.0, 1.0, 1.0, 0.1]",3,-0.06459722423874532
"[0.1, 0.1, 1.0, 1.0, 1.0, 1.0, 0.1]",4,-0.06483597717619742
"[0.1, 0.1, 0.1, 1.0, 1.0, 1.0, 0.1]",0,-0.00873420096025384
"[0.1, 0.1, 0.1, 1.0, 1.0, 1.0, 0.1]",1,-0.0011527836319047578
"[0.1, 0.1, 0.1, 1.0, 1.0, 1.0, 0.1]",2,0.0
"[0.1, 0.1, 0.1, 1.0, 1.0, 1.0, 0.1]",3,0.0
"[0.1, 0.1, 0.1, 1.0, 1.0, 1.0, 0.1]",4,0.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]",0,-0.012779042751220309
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]",1,-0.008563769977790873
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]",2,0.33046785225170267
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]",3,-0.004286478463299519
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]",4,-0.008690529955452723
"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3]",0,-0.002234092460711056
"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3]",1,0.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3]",2,0.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3]",3,0.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3]",4,0.0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3]",0,-0.03302255827761075
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3]",1,-0.03314952142396649
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3]",2,-0.03324846669694335
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3]",3,-0.031051207861456112
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3]",4,0.14808454735962776
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",0,-0.033660434788828346
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",1,-0.033660434788828346
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",2,-0.024411639819438027
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",3,0.13295126957435818
"[1.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2]",4,-0.025829235637829618
"[1.0, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",0,-0.009960046979336572
"[1.0, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",1,0.004850882966770855
"[1.0, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",2,0.006330506451273563
"[1.0, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",3,0.3375871720463863
"[1.0, 0.0, 0.0, 0.0, 1.0, 0.2, 0.2]",4,-0.007900940914383349
"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2]",0,-0.025121973305776115
