state,action,value
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 0.6, 2.0, 1.0]",1,-0.06736196826415539
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 0.6, 2.0, 1.0]",2,-0.07427886212481148
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 0.6, 2.0, 1.0]",3,-0.05868261393214891
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 1.0, 1.0]",0,-0.02462384548209346
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 1.0, 1.0]",1,-0.04902567555451856
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 1.0, 1.0]",2,-0.022941911167975206
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 1.0, 1.0]",3,-0.02902106006006642
"[0.0, 0.4, 0.5, 0.4, 0.5, 0.5, 0.0, 3.0, 2.0]",0,-0.020000000000000143
"[0.0, 0.4, 0.5, 0.4, 0.5, 0.5, 0.0, 3.0, 2.0]",1,-0.020000000000000143
"[0.0, 0.4, 0.5, 0.4, 0.5, 0.5, 0.0, 3.0, 2.0]",2,0.0
"[0.0, 0.4, 0.5, 0.4, 0.5, 0.5, 0.0, 3.0, 2.0]",3,0.0
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 3.0, 2.0]",0,0.0
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 3.0, 2.0]",1,0.0
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 3.0, 2.0]",2,0.278507462686567
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 3.0, 2.0]",3,0.0
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 4.0, 2.0]",0,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 4.0, 2.0]",1,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 4.0, 2.0]",2,0.0
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 4.0, 2.0]",3,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 4.0, 2.0]",0,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 4.0, 2.0]",1,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 4.0, 2.0]",2,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 4.0, 2.0]",3,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 3.0, 2.0]",0,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 3.0, 2.0]",1,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 3.0, 2.0]",2,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 3.0, 2.0]",3,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 2.0, 2.0]",0,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 2.0, 2.0]",1,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 2.0, 2.0]",2,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.0, 2.0, 2.0]",3,0.0
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.0, 2.0, 2.0]",0,0.0
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.0, 2.0, 2.0]",1,-0.03800000000000027
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.0, 2.0, 2.0]",2,0.0
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.0, 2.0, 2.0]",3,0.0
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.0, 1.0, 2.0]",0,0.0
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.0, 1.0, 2.0]",1,0.0
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.0, 1.0, 2.0]",2,0.0
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.0, 1.0, 2.0]",3,-0.020000000000000143
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",0,-0.03465743377554468
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",1,-0.0909976263260581
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",2,0.10544189929745076
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",3,-0.05559107132197763
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.5, 2.0, 2.0]",0,-0.08120332960903398
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.5, 2.0, 2.0]",1,-0.05816411654179177
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.5, 2.0, 2.0]",2,0.13156950159644062
"[0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 0.5, 2.0, 2.0]",3,-0.08889260280844768
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 2.0, 2.0]",0,-0.05785340644839153
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 2.0, 2.0]",1,0.17744207822026467
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 2.0, 2.0]",2,0.17841373921327633
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 2.0, 2.0]",3,0.147994139673094
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",0,0.012867646268656344
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",1,-0.009347929011446541
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",2,-0.04426318513836259
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",3,0.34453688127903875
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 2.0, 2.0]",0,0.008587939029850486
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 2.0, 2.0]",1,0.3164154592799493
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 2.0, 2.0]",2,0.004748208955223743
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 2.0, 2.0]",3,0.28168683520579013
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",0,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",1,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",2,-0.041011071321977524
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",3,0.026587939029850616
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 0.0, 2.0]",0,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 0.0, 2.0]",1,0.0
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 0.0, 2.0]",2,-0.020000000000000143
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.5, 0.0, 2.0]",3,-0.011235900534569866
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 2.0, 2.0]",0,0.09456763014623946
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 2.0, 2.0]",1,0.03330830860444707
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 2.0, 2.0]",2,-0.002021825532078244
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 2.0, 2.0]",3,0.0
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 3.0, 2.0]",0,0.011819167716869965
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 3.0, 2.0]",1,-0.006695849241061727
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 3.0, 2.0]",2,0.013740304889983727
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 3.0, 2.0]",3,0.0
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 3.0, 2.0]",0,0.014684257714928282
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 3.0, 2.0]",1,-0.010750232453092722
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 3.0, 2.0]",2,0.20796314856031423
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 3.0, 2.0]",3,0.22491019884607333
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 2.0, 2.0]",0,0.007196060706931618
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 2.0, 2.0]",1,0.4202257951548583
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 2.0, 2.0]",2,0.020195349007924107
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 2.0, 2.0]",3,0.0536130075652802
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 2.0, 2.0]",0,-0.02127220715448546
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 2.0, 2.0]",1,-0.014704752579752818
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 2.0, 2.0]",2,-0.007569105763803919
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 2.0, 2.0]",3,0.2794653717953994
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",0,-0.04213222545533676
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",1,-0.027605427100487294
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",2,-0.03157651298876337
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",3,0.18822062844062976
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",0,-0.0421785893979154
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",1,-0.026276865964956923
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",2,-0.03428185490641651
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",3,-0.0270376605795402
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 1.0, 2.0]",0,0.09156126172230296
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 1.0, 2.0]",1,0.06416989664063737
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 1.0, 2.0]",2,0.12273431332434806
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 1.0, 2.0]",3,0.07996377255574857
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",0,-0.01781671982549228
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",1,-0.02133854034928348
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",2,-0.03254461628194359
"[0.1, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",3,-0.010508714217979038
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 1.0, 2.0]",0,-0.13664409508091388
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 1.0, 2.0]",1,-0.13697751558481336
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 1.0, 2.0]",2,0.14953412736064395
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 1.0, 2.0]",3,-0.1375321353876058
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 2.0, 2.0]",0,-0.07127056720305673
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 2.0, 2.0]",1,-0.06463393995873232
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 2.0, 2.0]",2,-0.050620332586952366
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 2.0, 2.0]",3,-0.06563429811758885
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",0,-0.15351422858388897
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",1,-0.14679889606009847
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",2,-0.15126258721870292
"[0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",3,-0.16443998628312043
"[0.2, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",0,-0.04154053016644063
"[0.2, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",1,-0.03483450127380634
"[0.2, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",2,-0.04155817303550319
"[0.2, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",3,-0.05085318585350955
"[0.2, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",0,-0.045625607145741896
"[0.2, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",1,-0.035624380737389584
"[0.2, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",2,-0.04236859034360573
"[0.2, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",3,-0.03753482943936083
"[0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",0,-0.3584016778469084
"[0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",1,-0.3559682369303205
"[0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",2,-0.36794981062573257
"[0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",3,-0.36217770772397934
"[0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",0,-0.29831634958951614
"[0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",1,-0.2844258767542639
"[0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",2,-0.3278963632846531
"[0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",3,-0.29478958589271625
"[0.0, 0.0, 0.5, 0.4, 0.5, 0.5, 0.4, 4.0, 2.0]",0,-0.020000000000000143
"[0.0, 0.0, 0.5, 0.4, 0.5, 0.5, 0.4, 4.0, 2.0]",1,0.068305741092843
"[0.0, 0.0, 0.5, 0.4, 0.5, 0.5, 0.4, 4.0, 2.0]",2,0.0
"[0.0, 0.0, 0.5, 0.4, 0.5, 0.5, 0.4, 4.0, 2.0]",3,-0.0247144694017353
"[0.0, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 3.0, 2.0]",0,-0.009810226189389853
"[0.0, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 3.0, 2.0]",1,0.013970782240176765
"[0.0, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 3.0, 2.0]",2,0.1444912778418213
"[0.0, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 3.0, 2.0]",3,-0.009154800746012482
"[0.0, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",0,0.6097741631163539
"[0.0, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",1,0.00012403749304732998
"[0.0, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",2,0.08076419638277843
"[0.0, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",3,0.32725733505337573
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",0,0.12273979543244418
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",1,0.05330067457119513
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",2,0.0815611026363314
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",3,0.37730424955949327
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 0.0, 2.0]",0,-0.008966259361884958
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 0.0, 2.0]",1,-0.017184142178410005
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 0.0, 2.0]",2,0.01109124844773618
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 0.0, 2.0]",3,-0.027369415930015392
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",0,0.02500337428238155
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",1,0.003968066297316053
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",2,0.017270608574000257
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",3,-0.013266894787146868
"[0.1, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",0,0.39997562300785017
"[0.1, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",1,-0.006283880810318927
"[0.1, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",2,0.1850968678177996
"[0.1, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",3,0.15117754159557875
"[0.1, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",0,0.11369885571990307
"[0.1, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",1,0.29076976009742966
"[0.1, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",2,0.15082559054532607
"[0.1, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",3,0.05952633597237284
"[0.3, 0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 3.0, 2.0]",0,-0.015151937101158653
"[0.3, 0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 3.0, 2.0]",1,-0.020000000000000143
"[0.3, 0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 3.0, 2.0]",2,0.0
"[0.3, 0.0, 0.5, 0.4, 0.4, 0.6, 0.4, 3.0, 2.0]",3,-0.020000000000000143
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 4.0, 2.0]",0,0.5565834524236495
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 4.0, 2.0]",1,0.0575423850588927
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 4.0, 2.0]",2,0.40096390756376915
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 4.0, 2.0]",3,0.02463812682837569
"[0.3, 0.0, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",0,-0.054281407844832756
"[0.3, 0.0, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",1,-0.03904570099940327
"[0.3, 0.0, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",2,0.26838174777555857
"[0.3, 0.0, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",3,0.2740329509354987
"[0.3, 0.0, 0.3, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",0,-0.008236959029151244
"[0.3, 0.0, 0.3, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",1,-0.07614428574561749
"[0.3, 0.0, 0.3, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",2,0.3411514709078522
"[0.3, 0.0, 0.3, 0.5, 0.4, 0.5, 0.5, 1.0, 2.0]",3,0.34633493911742597
"[0.3, 0.0, 0.3, 0.5, 0.4, 0.5, 0.5, 0.0, 2.0]",0,-0.09400199657065526
"[0.3, 0.0, 0.3, 0.5, 0.4, 0.5, 0.5, 0.0, 2.0]",1,-0.10154076276821546
"[0.3, 0.0, 0.3, 0.5, 0.4, 0.5, 0.5, 0.0, 2.0]",2,-0.10666500068090173
"[0.3, 0.0, 0.3, 0.5, 0.4, 0.5, 0.5, 0.0, 2.0]",3,0.012124664759897381
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",0,-0.4149846215535003
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",1,-0.4480838940321678
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",2,-0.4342053827101437
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",3,-0.4456711806624758
"[0.0, 0.3, 0.5, 0.4, 0.4, 0.6, 0.0, 3.0, 2.0]",0,0.29353502821996247
"[0.0, 0.3, 0.5, 0.4, 0.4, 0.6, 0.0, 3.0, 2.0]",1,0.9662039101870709
"[0.0, 0.3, 0.5, 0.4, 0.4, 0.6, 0.0, 3.0, 2.0]",2,0.26093913051907
"[0.0, 0.3, 0.5, 0.4, 0.4, 0.6, 0.0, 3.0, 2.0]",3,0.40021555126602765
"[0.0, 0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 2.0, 2.0]",0,0.0575319980607505
"[0.0, 0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 2.0, 2.0]",1,0.2397922426906588
"[0.0, 0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 2.0, 2.0]",2,0.01596990510899219
"[0.0, 0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 2.0, 2.0]",3,0.01889643396727701
"[0.0, 0.0, 0.4, 0.4, 0.4, 0.6, 0.0, 2.0, 2.0]",0,-0.040103759150931
"[0.0, 0.0, 0.4, 0.4, 0.4, 0.6, 0.0, 2.0, 2.0]",1,-0.03799999999999994
"[0.0, 0.0, 0.4, 0.4, 0.4, 0.6, 0.0, 2.0, 2.0]",2,-0.03799999999999994
"[0.0, 0.0, 0.4, 0.4, 0.4, 0.6, 0.0, 2.0, 2.0]",3,0.2531336353778137
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 2.0, 2.0]",0,-0.0006523095487348633
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 2.0, 2.0]",1,-0.0780323254360452
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 2.0, 2.0]",2,0.04114816180839803
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 2.0, 2.0]",3,0.020838127531600935
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 1.0, 2.0]",0,-0.04897425225125963
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 1.0, 2.0]",1,-0.06529328044744757
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 1.0, 2.0]",2,-0.061317911772878604
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 1.0, 2.0]",3,-0.05587637080192352
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 2.0]",0,-0.06632768293114877
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 2.0]",1,-0.04669409795509889
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 2.0]",2,-0.07729084288967034
"[0.3, 0.0, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 2.0]",3,-0.08413864610764604
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.6, 4.0, 1.0]",0,-0.009160356213027746
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.6, 4.0, 1.0]",1,-0.008969771805866606
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.6, 4.0, 1.0]",2,0.2421328774668637
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.6, 4.0, 1.0]",3,-0.004601092076501164
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 4.0, 1.0]",0,-0.005357145402005032
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 4.0, 1.0]",1,-0.005626138560347795
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 4.0, 1.0]",2,0.0
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 4.0, 1.0]",3,0.0
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 3.0, 1.0]",0,-0.006320814883221503
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 3.0, 1.0]",1,-0.006945487275279768
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 3.0, 1.0]",2,-0.012221200051045327
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 3.0, 1.0]",3,0.0
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",0,-0.02468163509932532
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",1,-0.02433910577523877
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",2,-0.024793684818979166
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",3,-0.016914586381146592
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 0.0, 1.0]",0,-0.018887889268590904
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 0.0, 1.0]",1,-0.018537628533285805
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 0.0, 1.0]",2,-0.04150297774744836
"[0.1, 0.1, 0.3, 0.4, 0.4, 0.4, 0.5, 0.0, 1.0]",3,-0.025690194633157647
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",0,-0.14742739981796182
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",1,-0.16133673794513956
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",2,-0.1620458438555647
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",3,-0.15427374351689635
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.0, 1.0]",0,-0.16331693243629092
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.0, 1.0]",1,-0.161947125879151
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.0, 1.0]",2,-0.17811121299375782
"[0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.0, 1.0]",3,-0.1612394790018422
"[0.3, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",0,0.0
"[0.3, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 1.0, 1.0]",1,-0.02239669596275385
