state,action,value
"[0.3, 0.3, 0.2, 0.2, 0.2, 0.3, 0.2]",1,-1.7981339766516846
"[0.3, 0.3, 0.2, 0.2, 0.2, 0.3, 0.2]",2,-1.7331957274811933
"[0.3, 0.3, 0.2, 0.2, 0.2, 0.3, 0.2]",3,-1.2258078062098
"[0.3, 0.3, 0.2, 0.2, 0.2, 0.3, 0.2]",4,-1.7236625154444667
"[0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0]",0,1.686300248305249
"[0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0]",1,0.0
"[0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0]",2,0.0
"[0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0]",3,0.0
"[0.2, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0]",4,0.0
"[0.2, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",0,1.6986332604954741
"[0.2, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",1,0.0
"[0.2, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",2,0.0
"[0.2, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",3,0.020087443749164803
"[0.2, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",4,0.03949737036579526
"[0.1, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",0,-0.04950249375624931
"[0.1, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",1,-0.04431295272601019
"[0.1, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",2,-0.04950249375624983
"[0.1, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",3,-0.04950249375624983
"[0.1, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0]",4,-0.04950249375624978
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",0,0.7568700982863044
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",1,0.7655058900718356
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",2,0.7174940249539796
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",3,0.8071310667632541
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",4,0.7593156416228333
"[0.3, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2]",0,-0.009999999999999433
"[0.3, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2]",1,0.0
"[0.3, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2]",2,0.0
"[0.3, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2]",3,0.0
"[0.3, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2]",4,0.0
"[0.3, 0.1, 0.0, 0.0, 0.2, 0.2, 0.2]",0,-0.009999999999999433
"[0.3, 0.1, 0.0, 0.0, 0.2, 0.2, 0.2]",1,0.0
"[0.3, 0.1, 0.0, 0.0, 0.2, 0.2, 0.2]",2,0.0
"[0.3, 0.1, 0.0, 0.0, 0.2, 0.2, 0.2]",3,0.0
"[0.3, 0.1, 0.0, 0.0, 0.2, 0.2, 0.2]",4,-0.009999999999999433
"[0.3, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2]",0,0.009480698503467142
"[0.3, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2]",1,0.02494459848484906
"[0.3, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2]",2,0.0
"[0.3, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2]",3,0.0
"[0.3, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2]",4,0.0
"[0.3, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2]",0,-0.06454022263513243
"[0.3, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2]",1,-0.03217079230798627
"[0.3, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2]",2,0.07204927444869293
"[0.3, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2]",3,-0.027994101092670486
"[0.3, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2]",4,-0.029322559997725924
"[0.3, 0.3, 0.1, 0.2, 0.2, 0.3, 0.2]",0,-0.20336610685307585
"[0.3, 0.3, 0.1, 0.2, 0.2, 0.3, 0.2]",1,-0.21426259624282246
"[0.3, 0.3, 0.1, 0.2, 0.2, 0.3, 0.2]",2,-0.1543556701349338
"[0.3, 0.3, 0.1, 0.2, 0.2, 0.3, 0.2]",3,-0.1887875395285937
"[0.3, 0.3, 0.1, 0.2, 0.2, 0.3, 0.2]",4,-0.19005167715675228
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.2]",0,-0.03634074520207356
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.2]",1,-0.04544767428207483
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.2]",2,0.07985337428041775
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.2]",3,-0.030552864379093693
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.2]",4,-0.03300892595658843
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.1, 0.1]",0,-0.4276721407562327
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.1, 0.1]",1,-0.38307052753328397
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.1, 0.1]",2,-0.29189696689035094
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.1, 0.1]",3,-0.3951692803650872
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.1, 0.1]",4,-0.37782156212960316
"[0.1, 0.1, 0.0, 0.1, 0.0, 0.1, 0.1]",0,-0.05611539468894779
"[0.1, 0.1, 0.0, 0.1, 0.0, 0.1, 0.1]",1,-0.07160913628854741
"[0.1, 0.1, 0.0, 0.1, 0.0, 0.1, 0.1]",2,-0.04234993924729216
"[0.1, 0.1, 0.0, 0.1, 0.0, 0.1, 0.1]",3,-0.04268130464334422
"[0.1, 0.1, 0.0, 0.1, 0.0, 0.1, 0.1]",4,-0.03517179048332392
"[0.1, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",0,-0.1298733370823431
"[0.1, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",1,-0.09919790802119582
"[0.1, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",2,-0.09924470681912466
"[0.1, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",3,-0.10295731258590149
"[0.1, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",4,-0.09566334627506516
"[0.2, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",0,-0.05892027987281767
"[0.2, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",1,-0.05388117908210767
"[0.2, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",2,0.23613944462478687
"[0.2, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",3,-0.056270313878365404
"[0.2, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1]",4,-0.059254981287468714
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1]",0,-0.14629098566118715
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1]",1,-0.1845136866032317
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1]",2,-0.17537020513671445
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1]",3,0.66789201529008
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1]",4,-0.18048835896328125
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.5535124451002024
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]",1,0.5479673765893827
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]",2,0.554451202396613
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]",3,2.0978518849877115
"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]",4,0.619064908926176
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2.9970219536863785
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,0.9003603330750677
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,0.8681983759261906
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,0.9160598950995287
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,0.0
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",0,0.38009280343412266
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",1,0.2287957593843043
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",2,0.28744992065295627
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",3,1.565808330489384
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2]",4,0.6211866262263899
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",0,0.0037924026962963334
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",1,-0.04216830310153889
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",2,0.18150836999436123
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",3,-0.026160860208121157
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",4,-0.028090180438721992
"[0.1, 0.0, 0.1, 0.3, 0.2, 0.2, 0.3]",0,-0.010949999999999979
"[0.1, 0.0, 0.1, 0.3, 0.2, 0.2, 0.3]",1,-0.009999999999999966
"[0.1, 0.0, 0.1, 0.3, 0.2, 0.2, 0.3]",2,-0.01955914162610005
"[0.1, 0.0, 0.1, 0.3, 0.2, 0.2, 0.3]",3,0.014509710503899391
"[0.1, 0.0, 0.1, 0.3, 0.2, 0.2, 0.3]",4,0.22454334066949921
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",0,-0.418186621058466
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",1,-0.41580406417333426
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",2,-0.4185269029167125
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",3,-0.4176548645938945
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",4,-0.40549714693966393
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.3, 0.2]",0,-0.0323381760575471
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.3, 0.2]",1,-0.009999999999999966
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.3, 0.2]",2,-0.009999999999999966
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.3, 0.2]",3,-0.009999999999999966
"[0.2, 0.2, 0.1, 0.2, 0.2, 0.3, 0.2]",4,-0.06752943782942379
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.1]",0,2.897393356575458
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.1]",1,0.0
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.1]",2,0.0
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.1]",3,0.0
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.1]",4,0.0
"[0.2, 0.2, 0.1, 0.2, 0.3, 0.2, 0.2]",0,-0.1564041172052497
"[0.2, 0.2, 0.1, 0.2, 0.3, 0.2, 0.2]",1,-0.1588562614699155
"[0.2, 0.2, 0.1, 0.2, 0.3, 0.2, 0.2]",2,-0.15804694910273537
"[0.2, 0.2, 0.1, 0.2, 0.3, 0.2, 0.2]",3,-0.21311636680644444
"[0.2, 0.2, 0.1, 0.2, 0.3, 0.2, 0.2]",4,-0.15846430320588334
"[0.0, 0.0, 0.1, 0.1, 0.2, 0.3, 0.3]",0,0.00941742538618827
"[0.0, 0.0, 0.1, 0.1, 0.2, 0.3, 0.3]",1,1.166467992570339
"[0.0, 0.0, 0.1, 0.1, 0.2, 0.3, 0.3]",2,0.0
"[0.0, 0.0, 0.1, 0.1, 0.2, 0.3, 0.3]",3,0.0
"[0.0, 0.0, 0.1, 0.1, 0.2, 0.3, 0.3]",4,0.0
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",0,-0.5683459692359395
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",1,-0.572954394639067
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",2,-0.45214083013375195
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",3,-0.5733764097826602
"[0.2, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",4,-0.5750627976464711
"[0.1, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",0,-0.023523462495942195
"[0.1, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",1,-0.019949999999999975
"[0.1, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",2,-0.019950000000000107
"[0.1, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",3,-0.010000000000000009
"[0.1, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4]",4,-0.010000000000000142
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.3, 0.4]",0,-0.2733839519550198
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.3, 0.4]",1,-0.2774018297209276
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.3, 0.4]",2,-0.272912684418958
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.3, 0.4]",3,-0.11166651047789314
"[0.1, 0.1, 0.1, 0.1, 0.1, 0.3, 0.4]",4,-0.2716823418667716
"[0.3, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",0,-0.706153270722887
"[0.3, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",1,-0.8954799188602764
"[0.3, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",2,-0.8986073111508588
"[0.3, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",3,-0.8957675931909742
"[0.3, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2]",4,-0.8987578385053884
"[0.0, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3]",0,0.02493828874501526
"[0.0, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3]",1,-0.14659250019437295
"[0.0, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3]",2,-0.1489827079819765
"[0.0, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3]",3,-0.14951749193090774
"[0.0, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3]",4,-0.1512032571863976
"[0.1, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",0,-0.010000000000000142
"[0.1, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",1,0.26549082948684743
"[0.1, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",2,0.036120654382260586
"[0.1, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",3,0.0022003098861712632
"[0.1, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",4,0.0
"[0.0, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",0,0.9228795621274732
"[0.0, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",1,0.10780072096693512
"[0.0, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",2,1.5146197437674036
"[0.0, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",3,0.12814149287842083
"[0.0, 0.0, 0.1, 0.2, 0.3, 0.2, 0.3]",4,0.024727822710532282
"[0.1, 0.0, 0.0, 0.0, 0.1, 0.3, 0.2]",0,-0.009999999999999966
"[0.1, 0.0, 0.0, 0.0, 0.1, 0.3, 0.2]",1,0.7148271862225084
"[0.1, 0.0, 0.0, 0.0, 0.1, 0.3, 0.2]",2,0.0
"[0.1, 0.0, 0.0, 0.0, 0.1, 0.3, 0.2]",3,0.0
"[0.1, 0.0, 0.0, 0.0, 0.1, 0.3, 0.2]",4,0.0
"[0.1, 0.0, 0.1, 0.0, 0.1, 0.3, 0.2]",0,0.0
"[0.1, 0.0, 0.1, 0.0, 0.1, 0.3, 0.2]",1,0.0
"[0.1, 0.0, 0.1, 0.0, 0.1, 0.3, 0.2]",2,0.0
"[0.1, 0.0, 0.1, 0.0, 0.1, 0.3, 0.2]",3,0.0
"[0.1, 0.0, 0.1, 0.0, 0.1, 0.3, 0.2]",4,0.0
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.2, 0.2]",0,-0.06664740180084949
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.2, 0.2]",1,0.0007341274261151595
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.2, 0.2]",2,-0.01871755530090161
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.2, 0.2]",3,0.0
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.2, 0.2]",4,0.0
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.3, 0.3]",0,-0.010000000000000142
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.3, 0.3]",1,-0.010000000000000142
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.3, 0.3]",2,-0.010000000000000142
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.3, 0.3]",3,0.0
"[0.1, 0.1, 0.1, 0.0, 0.1, 0.3, 0.3]",4,0.0
"[0.1, 0.1, 0.0, 0.0, 0.1, 0.3, 0.3]",0,0.7850984028217987
"[0.1, 0.1, 0.0, 0.0, 0.1, 0.3, 0.3]",1,0.16110391770264793
"[0.1, 0.1, 0.0, 0.0, 0.1, 0.3, 0.3]",2,0.4551127686694423
"[0.1, 0.1, 0.0, 0.0, 0.1, 0.3, 0.3]",3,0.2365048241739011
"[0.1, 0.1, 0.0, 0.0, 0.1, 0.3, 0.3]",4,0.2938016126135059
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3]",0,1.4742027534832771
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3]",1,-0.019950000000000283
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3]",2,0.09468789759787488
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3]",3,0.0027226083333330743
"[0.1, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3]",4,-0.027013740116953858
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.4]",0,-0.019950000000000148
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.4]",1,-0.01995000000000014
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.4]",2,-0.019950000000000145
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.4]",3,0.04343923927743608
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.4]",4,-0.028904999999999955
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]",0,0.010132682323722976
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]",1,-0.019950000000000283
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]",2,0.2171227060913206
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]",3,-0.019950000000000283
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4]",4,-0.019950000000000283
"[0.6, 0.9, 0.1, 0.1, 0.8, 0.7, 0.4]",0,0.0
"[0.6, 0.9, 0.1, 0.1, 0.8, 0.7, 0.4]",1,0.0
"[0.6, 0.9, 0.1, 0.1, 0.8, 0.7, 0.4]",2,0.0
"[0.6, 0.9, 0.1, 0.1, 0.8, 0.7, 0.4]",3,0.0
"[0.6, 0.9, 0.1, 0.1, 0.8, 0.7, 0.4]",4,0.7068458781362008
"[0.2, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2]",0,-0.009999999999999966
"[0.2, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2]",1,0.0
"[0.2, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2]",2,0.0
"[0.2, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2]",3,0.0
"[0.2, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2]",4,0.0
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",0,-0.009999999999999966
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",1,-0.009999999999999966
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",2,0.5525170655851083
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",3,0.0
"[0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.2]",4,0.0
"[0.1, 0.1, 0.2, 0.1, 0.2, 0.3, 0.2]",0,-0.6489109270753082
"[0.1, 0.1, 0.2, 0.1, 0.2, 0.3, 0.2]",1,-0.7607647854556018
"[0.1, 0.1, 0.2, 0.1, 0.2, 0.3, 0.2]",2,-0.7582364203481825
"[0.1, 0.1, 0.2, 0.1, 0.2, 0.3, 0.2]",3,-0.7482801654831117
"[0.1, 0.1, 0.2, 0.1, 0.2, 0.3, 0.2]",4,-0.7585029026521971
"[0.1, 0.1, 0.2, 0.0, 0.2, 0.3, 0.2]",0,-0.009999999999999966
"[0.1, 0.1, 0.2, 0.0, 0.2, 0.3, 0.2]",1,0.0
"[0.1, 0.1, 0.2, 0.0, 0.2, 0.3, 0.2]",2,0.0
"[0.1, 0.1, 0.2, 0.0, 0.2, 0.3, 0.2]",3,0.0
"[0.1, 0.1, 0.2, 0.0, 0.2, 0.3, 0.2]",4,0.0
"[0.1, 0.2, 0.2, 0.0, 0.2, 0.3, 0.2]",0,-0.009999999999999966
"[0.1, 0.2, 0.2, 0.0, 0.2, 0.3, 0.2]",1,0.0
"[0.1, 0.2, 0.2, 0.0, 0.2, 0.3, 0.2]",2,0.0
"[0.1, 0.2, 0.2, 0.0, 0.2, 0.3, 0.2]",3,0.0
"[0.1, 0.2, 0.2, 0.0, 0.2, 0.3, 0.2]",4,0.0
"[0.1, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0]",0,-0.009999999999999966
"[0.1, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0]",1,0.25752013623233916
"[0.1, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0]",2,0.0
"[0.1, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0]",3,0.0
"[0.1, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0]",4,0.0
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",0,-0.009999999999999966
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",1,0.0
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",2,0.0
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",3,0.0
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",4,0.0
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.2, 0.2]",0,-0.009999999999999966
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.2, 0.2]",1,-0.009999999999999966
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.2, 0.2]",2,-0.009999999999999966
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.2, 0.2]",3,-0.009999999999999966
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.2, 0.2]",4,0.0
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.1, 0.2]",0,-0.11250514254806288
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.1, 0.2]",1,-0.06590464474424652
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.1, 0.2]",2,-0.07833756953324546
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.1, 0.2]",3,-0.05897825408438483
"[0.2, 0.1, 0.0, 0.1, 0.1, 0.1, 0.2]",4,-0.04256231292842373
"[0.3, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",0,-0.182182049087072
"[0.3, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",1,-0.19303333093608077
"[0.3, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",2,-0.1858110262670857
"[0.3, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",3,-0.24397759182793488
"[0.3, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",4,-0.19101938970555088
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",0,0.21739032096774188
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",1,0.0
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",2,0.0
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",3,0.0
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",4,0.0
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2]",0,-0.018999999999999934
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2]",1,-0.01900000000000011
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2]",2,-0.019950000000000107
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2]",3,-0.019950000000000107
"[0.4, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2]",4,-0.012901454971912208
"[0.4, 0.2, 0.1, 0.1, 0.1, 0.2, 0.3]",0,-0.09708167999792057
"[0.4, 0.2, 0.1, 0.1, 0.1, 0.2, 0.3]",1,-0.09777973906845641
"[0.4, 0.2, 0.1, 0.1, 0.1, 0.2, 0.3]",2,-0.09578489041053354
"[0.4, 0.2, 0.1, 0.1, 0.1, 0.2, 0.3]",3,-0.10001614635935378
"[0.4, 0.2, 0.1, 0.1, 0.1, 0.2, 0.3]",4,-0.09317035383764258
"[0.4, 0.2, 0.1, 0.1, 0.2, 0.2, 0.3]",0,-0.1431669059051975
"[0.4, 0.2, 0.1, 0.1, 0.2, 0.2, 0.3]",1,-0.15083685071001954
"[0.4, 0.2, 0.1, 0.1, 0.2, 0.2, 0.3]",2,-0.14154457357790926
"[0.4, 0.2, 0.1, 0.1, 0.2, 0.2, 0.3]",3,-0.14470021325427634
"[0.4, 0.2, 0.1, 0.1, 0.2, 0.2, 0.3]",4,-0.1479757755351837
"[0.4, 0.2, 0.2, 0.1, 0.2, 0.2, 0.3]",0,-0.04950249375624983
"[0.4, 0.2, 0.2, 0.1, 0.2, 0.2, 0.3]",1,-0.04856667262499983
"[0.4, 0.2, 0.2, 0.1, 0.2, 0.2, 0.3]",2,-0.04573089887499984
"[0.4, 0.2, 0.2, 0.1, 0.2, 0.2, 0.3]",3,-0.03970099874999986
"[0.4, 0.2, 0.2, 0.1, 0.2, 0.2, 0.3]",4,-0.049413143999999826
"[0.4, 0.3, 0.2, 0.1, 0.2, 0.2, 0.3]",0,-0.009999999999999966
"[0.4, 0.3, 0.2, 0.1, 0.2, 0.2, 0.3]",1,-0.030206609396280493
"[0.4, 0.3, 0.2, 0.1, 0.2, 0.2, 0.3]",2,-0.010000000000000142
"[0.4, 0.3, 0.2, 0.1, 0.2, 0.2, 0.3]",3,-0.009999999999999966
"[0.4, 0.3, 0.2, 0.1, 0.2, 0.2, 0.3]",4,0.0
"[0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.3]",0,-0.382317951355572
"[0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.3]",1,-0.37997733269290024
"[0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.3]",2,-0.38555035051375114
"[0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.3]",3,-0.39936778909583254
"[0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.3]",4,-0.3796497415109716
"[0.6, 1.0, 0.2, 0.8, 0.8, 0.3, 0.1]",0,1.4667813440677306
